note_file,note_line,ref_kind,ref_file,ref_line_start,ref_line_end,ref_symbol,context
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,81,file,src/write_output.F,,,," pressure field at all nodes | `NOUTGW` | `POST73` | `[file=src/write_output.F line=817]`, `[file=prep/post.F line=2476]` | `[file=wiki:ad"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,81,file,prep/post.F,,,,"` | `POST73` | `[file=src/write_output.F line=817]`, `[file=prep/post.F line=2476]` | `[file=wiki:adcirc:Fort.93_file_format]` — ""a"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,81,symbol,,,,NOUTGW,"| **73** | Atmospheric pressure field at all nodes | `NOUTGW` | `POST73` | `[file=src/write_output.F line=817]`, `[file=p"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,81,symbol,,,,POST73,"73** | Atmospheric pressure field at all nodes | `NOUTGW` | `POST73` | `[file=src/write_output.F line=817]`, `[file=prep/post.F "
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,82,file,src/write_output.F,,,,"/velocity field at all nodes | `NOUTGW` | `POST74` | `[file=src/write_output.F line=904]`, `[file=prep/post.F line=2724]` | — |"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,82,file,prep/post.F,,,,"` | `POST74` | `[file=src/write_output.F line=904]`, `[file=prep/post.F line=2724]` | — |"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,82,symbol,,,,NOUTGW,"| **74** | Wind stress/velocity field at all nodes | `NOUTGW` | `POST74` | `[file=src/write_output.F line=904]`, `[file=p"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,82,symbol,,,,POST74,"74** | Wind stress/velocity field at all nodes | `NOUTGW` | `POST74` | `[file=src/write_output.F line=904]`, `[file=prep/post.F "
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,83,file,src/write_output.F,,,,"tion at met stations | NWS ice variants | `POST91` | `[file=src/write_output.F line=1064]`, `[file=prep/post.F line=2990]` | — |"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,83,file,prep/post.F,,,," | `POST91` | `[file=src/write_output.F line=1064]`, `[file=prep/post.F line=2990]` | — |"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,83,symbol,,,,POST91,"** | Ice concentration at met stations | NWS ice variants | `POST91` | `[file=src/write_output.F line=1064]`, `[file=prep/post.F"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,84,file,src/write_output.F,,,,"n field at all nodes | NWS ice variants | `POST93` | `[file=src/write_output.F line=1039]`, `[file=prep/post.F line=3262]` | — |"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,84,file,prep/post.F,,,," | `POST93` | `[file=src/write_output.F line=1039]`, `[file=prep/post.F line=3262]` | — |"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,84,symbol,,,,POST93,"| Ice concentration field at all nodes | NWS ice variants | `POST93` | `[file=src/write_output.F line=1039]`, `[file=prep/post.F"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,90,file,src/write_output.F,,,,"| `initOutput3D` / `writeOutput3D`; `POST41` merge | `[file=src/write_output.F line=2993]`, `[file=prep/post.F line=4285]` |"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,90,file,prep/post.F,,,,"ST41` merge | `[file=src/write_output.F line=2993]`, `[file=prep/post.F line=4285]` |"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,90,symbol,,,,I3DSD," **41** | 3D density / salinity / temperature at stations | `I3DSD`, `NSTA3DD` | `initOutput3D` / `writeOutput3D`; `POST41` mer"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,90,symbol,,,,NSTA3DD," 3D density / salinity / temperature at stations | `I3DSD`, `NSTA3DD` | `initOutput3D` / `writeOutput3D`; `POST41` merge | `[file"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,90,symbol,,,,initOutput3D,"/ salinity / temperature at stations | `I3DSD`, `NSTA3DD` | `initOutput3D` / `writeOutput3D`; `POST41` merge | `[file=src/write_output"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,90,symbol,,,,writeOutput3D,"erature at stations | `I3DSD`, `NSTA3DD` | `initOutput3D` / `writeOutput3D`; `POST41` merge | `[file=src/write_output.F line=2993]`, `["
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,90,symbol,,,,POST41,"ns | `I3DSD`, `NSTA3DD` | `initOutput3D` / `writeOutput3D`; `POST41` merge | `[file=src/write_output.F line=2993]`, `[file=prep/"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,91,file,src/write_output.F,,,,"| `I3DSV`, `NSTA3DV` | same family; `POST42` merge | `[file=src/write_output.F line=3059]`, `[file=prep/post.F line=4452]` |"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,91,file,prep/post.F,,,,"ST42` merge | `[file=src/write_output.F line=3059]`, `[file=prep/post.F line=4452]` |"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,91,symbol,,,,I3DSV,"| **42** | 3D velocity at stations | `I3DSV`, `NSTA3DV` | same family; `POST42` merge | `[file=src/write"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,91,symbol,,,,NSTA3DV,"| **42** | 3D velocity at stations | `I3DSV`, `NSTA3DV` | same family; `POST42` merge | `[file=src/write_output.F l"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,91,symbol,,,,POST42,"3D velocity at stations | `I3DSV`, `NSTA3DV` | same family; `POST42` merge | `[file=src/write_output.F line=3059]`, `[file=prep/"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,95,symbol,,,,NHASE,"ctivated when harmonic-analysis options in fort.15 are set (`NHASE`, `NHASV`, `NHAGE`, `NHAGV`, `NFREQ`)."
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,95,symbol,,,,NHASV,"when harmonic-analysis options in fort.15 are set (`NHASE`, `NHASV`, `NHAGE`, `NHAGV`, `NFREQ`)."
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,95,symbol,,,,NHAGE,"onic-analysis options in fort.15 are set (`NHASE`, `NHASV`, `NHAGE`, `NHAGV`, `NFREQ`)."
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,95,symbol,,,,NHAGV,"ysis options in fort.15 are set (`NHASE`, `NHASV`, `NHAGE`, `NHAGV`, `NFREQ`)."
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,95,symbol,,,,NFREQ,"ons in fort.15 are set (`NHASE`, `NHASV`, `NHAGE`, `NHAGV`, `NFREQ`)."
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,99,file,src/write_output.F,,,,"Q` | `writeHarmonicAnalysisOutput`; `POST51` merge | `[file=src/write_output.F line=2178]`, `[file=prep/post.F line=1306]` |"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,99,file,prep/post.F,,,,"ST51` merge | `[file=src/write_output.F line=2178]`, `[file=prep/post.F line=1306]` |"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,99,symbol,,,,NHASE,"| **51** | Harmonic elevation at stations | `NHASE`, `NFREQ` | `writeHarmonicAnalysisOutput`; `POST51` merge | "
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,99,symbol,,,,NFREQ,"| **51** | Harmonic elevation at stations | `NHASE`, `NFREQ` | `writeHarmonicAnalysisOutput`; `POST51` merge | `[file=sr"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,99,symbol,,,,writeHarmonicAnalysisOutput,"*51** | Harmonic elevation at stations | `NHASE`, `NFREQ` | `writeHarmonicAnalysisOutput`; `POST51` merge | `[file=src/write_output.F line=2178]`, `["
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,99,symbol,,,,POST51,"tations | `NHASE`, `NFREQ` | `writeHarmonicAnalysisOutput`; `POST51` merge | `[file=src/write_output.F line=2178]`, `[file=prep/"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,100,file,src/write_output.F,,,,"ic velocity at stations | `NHASV` | `POST52` merge | `[file=src/write_output.F line=2232]`, `[file=prep/post.F line=1420]` |"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,100,file,prep/post.F,,,,"ST52` merge | `[file=src/write_output.F line=2232]`, `[file=prep/post.F line=1420]` |"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,100,symbol,,,,NHASV,"| **52** | Harmonic velocity at stations | `NHASV` | `POST52` merge | `[file=src/write_output.F line=2232]`, `"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,100,symbol,,,,POST52,"| **52** | Harmonic velocity at stations | `NHASV` | `POST52` merge | `[file=src/write_output.F line=2232]`, `[file=prep/"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,101,file,src/write_output.F,,,," elevation at all nodes | `NHAGE` | `POST53` merge | `[file=src/write_output.F line=2339]`, `[file=prep/post.F line=1533]` |"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,101,file,prep/post.F,,,,"ST53` merge | `[file=src/write_output.F line=2339]`, `[file=prep/post.F line=1533]` |"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,101,symbol,,,,NHAGE,"| **53** | Harmonic elevation at all nodes | `NHAGE` | `POST53` merge | `[file=src/write_output.F line=2339]`, `"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,101,symbol,,,,POST53,"| **53** | Harmonic elevation at all nodes | `NHAGE` | `POST53` merge | `[file=src/write_output.F line=2339]`, `[file=prep/"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,107,file,src/gwce.F,,,,"LogFile` (`fort.16` and the modern logging module) | `[file=src/gwce.F line=148]`, `[file=src/logging.F90 line=343]` |"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,107,file,src/logging.F90,,,,"dern logging module) | `[file=src/gwce.F line=148]`, `[file=src/logging.F90 line=343]` |"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,107,symbol,,,,openLogFile, Deprecated legacy iterative-solver log unit; superseded by `openLogFile` (`fort.16` and the modern logging module) | `[file=src/gwce
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,108,file,prep/compare.F,,,,cessing compare utility (not part of a normal run) | `[file=prep/compare.F line=1696]` |
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,109,file,prep/prep.F,,,,"EP80`, read by `POST_INIT` to merge per-PE outputs | `[file=prep/prep.F line=7439]`, `[file=prep/post.F line=67]` |"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,109,file,prep/post.F,,,,"rge per-PE outputs | `[file=prep/prep.F line=7439]`, `[file=prep/post.F line=67]` |"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,109,symbol,,,,PREP80,"* | Domain-decomposition + I/O mapping metadata; written by `PREP80`, read by `POST_INIT` to merge per-PE outputs | `[file=prep/"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,109,symbol,,,,POST_INIT,"sition + I/O mapping metadata; written by `PREP80`, read by `POST_INIT` to merge per-PE outputs | `[file=prep/prep.F line=7439]`, `"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,145,file,cstart.F,,,,"rt vs hot-start affects which fort.* files are reopened**: `cstart.F` initializes `fort.61–65`, `fort.71–75`, `fort.81–93` from "
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,145,file,hstart.F,,,,"zes `fort.61–65`, `fort.71–75`, `fort.81–93` from scratch; `hstart.F` reopens them from the existing files at the hot-start time"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,145,file,hstart.F,,,,ses silent file format drift. <!-- source-needed: drift 거동의 hstart.F file:line 또는 wiki 페이지 인용 필요 -->
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,145,symbol,,,,NHSTAR,existing files at the hot-start time. Mismatch in `fort.15` `NHSTAR`/`NHSINC` between the two runs causes silent file format dri
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,145,symbol,,,,NHSINC,files at the hot-start time. Mismatch in `fort.15` `NHSTAR`/`NHSINC` between the two runs causes silent file format drift. <!-- 
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,146,symbol,,,,NOUTE,"- **Output flag sign convention**: `NOUTE`, `NOUTV`, etc. negative values switch ASCII vs binary outpu"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,146,symbol,,,,NOUTV,"- **Output flag sign convention**: `NOUTE`, `NOUTV`, etc. negative values switch ASCII vs binary output. Always"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,152,symbol,,,,NSTAE,thout keeping the matching `fort.15` (or you get mismatched `NSTAE`/`NSTAV` arrays).
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,152,symbol,,,,NSTAV,eping the matching `fort.15` (or you get mismatched `NSTAE`/`NSTAV` arrays).
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,154,symbol,,,,RUNDES,"utput, branch on the file's HEADER (record 1 always carries `RUNDES`, `RUNID`, `AGRID`) — do not infer format from filename alon"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,154,symbol,,,,RUNID,"nch on the file's HEADER (record 1 always carries `RUNDES`, `RUNID`, `AGRID`) — do not infer format from filename alone."
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,154,symbol,,,,AGRID,"e file's HEADER (record 1 always carries `RUNDES`, `RUNID`, `AGRID`) — do not infer format from filename alone."
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,155,file,prep/post.F,,,,ill silently drop frequencies. <!-- source-needed: drop 거동의 prep/post.F file:line 인용 필요 -->
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,155,symbol,,,,NFREQ,"4. For harmonic analysis output (`fort.51–53`), the `NFREQ` block in `fort.15` must match the post-processed file or `P"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,160,file,src/nodalattr.F,,,,le is never read no matter what you put in it. Check `[file=src/nodalattr.F line=1051]` for `NWP` parsing.
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,160,symbol,,,,NWP,you put in it. Check `[file=src/nodalattr.F line=1051]` for `NWP` parsing.
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,161,file,src/owiwind.F,,,,14 vs NWS=13** — both NetCDF; different reader path. `[file=src/owiwind.F line=188]` shows the dispatch.
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,174,file,src/read_input.F,,,,"- `src/read_input.F` — main fort.15 reader (`READ_INPUT`, `READ_INPUT_3D`)."
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,174,symbol,,,,READ_INPUT,"- `src/read_input.F` — main fort.15 reader (`READ_INPUT`, `READ_INPUT_3D`)."
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,174,symbol,,,,READ_INPUT_3D,"- `src/read_input.F` — main fort.15 reader (`READ_INPUT`, `READ_INPUT_3D`)."
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,175,file,src/nodalattr.F,,,,- `src/nodalattr.F` — fort.13 reader (`ReadNodalAttr`).
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,175,symbol,,,,ReadNodalAttr,- `src/nodalattr.F` — fort.13 reader (`ReadNodalAttr`).
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,176,file,prep/read_global.F,,,,- `prep/read_global.F` — fort.14 mesh assembler.
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,177,file,src/wind.F,,,,"- `src/wind.F`, `src/owiwind.F` — fort.22 / NWS-dispatched met readers."
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,177,file,src/owiwind.F,,,,"- `src/wind.F`, `src/owiwind.F` — fort.22 / NWS-dispatched met readers."
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,178,file,src/rs2.F,,,,- `src/rs2.F` — fort.23 wave radiation stress reader.
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,179,file,src/owi_ice.F,,,,- `src/owi_ice.F` — fort.25 ice forcing reader.
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,180,file,src/cstart.F,,,,"- `src/cstart.F`, `src/hstart.F` — cold/hot start reopen logic for outputs."
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,180,file,src/hstart.F,,,,"- `src/cstart.F`, `src/hstart.F` — cold/hot start reopen logic for outputs."
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,181,file,src/write_output.F,,,,- `src/write_output.F` — `initOutput2D` / `writeOutput2D` / `initOutput3D` / `wri
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,181,symbol,,,,initOutput2D,- `src/write_output.F` — `initOutput2D` / `writeOutput2D` / `initOutput3D` / `writeOutput3D` writer
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,181,symbol,,,,writeOutput2D,- `src/write_output.F` — `initOutput2D` / `writeOutput2D` / `initOutput3D` / `writeOutput3D` writers.
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,181,symbol,,,,initOutput3D,- `src/write_output.F` — `initOutput2D` / `writeOutput2D` / `initOutput3D` / `writeOutput3D` writers.
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,181,symbol,,,,writeOutput3D,ut.F` — `initOutput2D` / `writeOutput2D` / `initOutput3D` / `writeOutput3D` writers.
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,182,file,prep/prep.F,,,,"- `prep/prep.F`, `prep/post.F` — `PREP80` writer / `POST*` mergers."
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,182,file,prep/post.F,,,,"- `prep/prep.F`, `prep/post.F` — `PREP80` writer / `POST*` mergers."
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,182,symbol,,,,PREP80,"- `prep/prep.F`, `prep/post.F` — `PREP80` writer / `POST*` mergers."
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,183,file,src/logging.F90,,,,- `src/logging.F90` — modern logging (replaces fort.33).
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,187,symbol,,,,manuals,"### Manuals (curated, retrieved 2026-05-05 against `manuals` collection, model=adcirc)"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,191,symbol,,,,NOLIBF,"[file=wiki:adcirc:Fort.15_file]`, plus per-parameter pages: `NOLIBF`, `NOLIFA`, `NWS`, `NWP`, `NTIP`, `NOUTE`, `NOUTGE`, …"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,191,symbol,,,,NOLIFA,":adcirc:Fort.15_file]`, plus per-parameter pages: `NOLIBF`, `NOLIFA`, `NWS`, `NWP`, `NTIP`, `NOUTE`, `NOUTGE`, …"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,191,symbol,,,,NWS,"rt.15_file]`, plus per-parameter pages: `NOLIBF`, `NOLIFA`, `NWS`, `NWP`, `NTIP`, `NOUTE`, `NOUTGE`, …"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,191,symbol,,,,NWP,"ile]`, plus per-parameter pages: `NOLIBF`, `NOLIFA`, `NWS`, `NWP`, `NTIP`, `NOUTE`, `NOUTGE`, …"
models/ADCIRC/source-analysis/adcirc-fort-files-reference.md,191,symbol,,,,NTIP,"plus per-parameter pages: `NOLIBF`, `NOLIFA`, `NWS`, `NWP`, `NTIP`, `NOUTE`, `NOUTGE`, …"
